TEP321H1,Inst for Studies in Transdisciplinary Engin Educ & Practice
MDSD01H3,Dept. of Arts, Culture & Media (UTSC)
APS360H1,Cross Disciplinary Programs Office
PSY290H5,Psychology
FAH448H1,Art History
VIS421H1,John H. Daniels Faculty of Architecture, Landscape, & Design
PMU336Y1,Faculty of Music
GGR370H5,Geography, Geomatics and Environment
PSY240H1,Psychology
SLA100H1,Slavic Languages and Literatures
HIN211H5,Language Studies
PMU379Y1,Faculty of Music
MUZC01H3,Dept. of Arts, Culture & Media (UTSC)
MGEB02H3,Management (UTSC)
IDSD10H3,Centre for Critical Development Studies (UTSC)
POLD70H3,Political Science (UTSC)
CIV375H1,Civil and Mineral Engineering
ENV200H1,School of Environment
PHL346H5,Philosophy
BIO341H5,Biology
FOR425H1,Cross Disciplinary Programs Office
ANTC12H3,Anthropology (UTSC)
LINB04H3,Language Studies (UTSC)
CSCD18H3,Dept. of Computer & Mathematical Sci (UTSC)
ENGB74H3,English (UTSC)
PMA394Y1,Faculty of Music
MAT223H1,Mathematics
MGAD45H3,Management (UTSC)
POL114H5,Political Science
PSY313H1,Psychology
PHY479Y1,Physics
JOUD10H3,Dept. of Arts, Culture & Media (UTSC)
SOCC51H3,Sociology (UTSC)
PHL390H5,Philosophy
FAS243H5,Visual Studies
ENGC37H3,English (UTSC)
CCT221H5,Institute of Communication and Culture
ANT310H5,Anthropology
HPS210H1,Inst. for the History & Philosophy of Science & Technology
CCT495H5,Institute of Communication and Culture
ANTC32H3,Anthropology (UTSC)
LGGA82Y3,Language Studies (UTSC)
CSB499Y1,Cell and Systems Biology
PHLD92H3,Philosophy (UTSC)
CHM436H5,Chemical and Physical Sciences
VIS318H1,John H. Daniels Faculty of Architecture, Landscape, & Design
EESD21H3,Dept. of Physical & Environmental Sci (UTSC)
CSB201H1,Cell and Systems Biology
PMU105Y1,Faculty of Music
ANT206H5,Anthropology
CHM394H5,Chemical and Physical Sciences
SOC493H1,Sociology
SOC412H5,Sociology
MATD01H3,Dept. of Computer & Mathematical Sci (UTSC)
VIS332H1,John H. Daniels Faculty of Architecture, Landscape, & Design
ECO381H5,Economics
SOC221H5,Sociology
AER315H1,Division of Engineering Science
GER100Y1,Germanic Languages & Literatures
COPA89Y3,University of Toronto Scarborough
MATA35H3,Dept. of Computer & Mathematical Sci (UTSC)
PSY353H5,Psychology
VIS322H1,John H. Daniels Faculty of Architecture, Landscape, & Design
HMU426H1,Faculty of Music
HLTB31H3,Health and Society (UTSC)
ECE302H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
POL484Y5,Political Science
COPA78Y3,University of Toronto Scarborough
CHE565H1,Chemical Engineering and Applied Chemistry
JOUC62H3,Dept. of Arts, Culture & Media (UTSC)
MGSC35H3,Management (UTSC)
HLTC46H3,Health and Society (UTSC)
PHLD96H3,Philosophy (UTSC)
CHM247H1,Chemistry
MGAB01H3,Management (UTSC)
JOUB03H3,Dept. of Arts, Culture & Media (UTSC)
LIN299Y5,Language Studies
PMU380Y1,Faculty of Music
STAD29H3,Dept. of Computer & Mathematical Sci (UTSC)
PMDB30H3,Biological Sciences (UTSC)
PHY324H5,Chemical and Physical Sciences
WRI420H5,Institute of Communication and Culture
PMU129H1,Faculty of Music
PMU475Y1,Faculty of Music
MATA32H3,Dept. of Computer & Mathematical Sci (UTSC)
ECO202Y1,Economics
ANT204H1,Anthropology
PHLD89Y3,Philosophy (UTSC)
MIE533H1,Mechanical & Industrial Engineering
ANTC41H3,Anthropology (UTSC)
GGRC34H3,Human Geography (UTSC)
PMU390Y1,Faculty of Music
HIS372H5,Historical Studies
JAV120H1,John H. Daniels Faculty of Architecture, Landscape, & Design
BIOC16H3,Biological Sciences (UTSC)
SOC230H5,Sociology
AST221H5,Chemical and Physical Sciences
IMI301H5,Institute for Management and Innovation
BIO310H5,Biology
SOCD13H3,Sociology (UTSC)
ANT350H5,Anthropology
OMU510H1,Faculty of Music
EDS388H5,Language Studies
CLAB20H3,Dept. of Historical & Cultural Studies (UTSC)
CHE568H1,Chemical Engineering and Applied Chemistry
CCT218H5,Institute of Communication and Culture
APS500H1,Cross Disciplinary Programs Office
MATA33H3,Dept. of Computer & Mathematical Sci (UTSC)
ANTC24H3,Anthropology (UTSC)
PHY256H1,Physics
PHY137H5,Chemical and Physical Sciences
SOC201H1,Sociology
CSCC09H3,Dept. of Computer & Mathematical Sci (UTSC)
VIS201H1,John H. Daniels Faculty of Architecture, Landscape, & Design
AST110H5,Chemical and Physical Sciences
PSY372H1,Psychology
NROC69H3,Psychology (UTSC)
ACT240H1,Statistical Sciences
SOC270H1,Sociology
EESD09H3,Dept. of Physical & Environmental Sci (UTSC)
PHY478H1,Physics
SOC324H5,Sociology
SOC331H1,Sociology
MUZB81H3,Dept. of Arts, Culture & Media (UTSC)
NROC34H3,Biological Sciences (UTSC)
EESD19H3,Dept. of Physical & Environmental Sci (UTSC)
ESTD19H3,Dept. of Physical & Environmental Sci (UTSC)
SPA235H5,Language Studies
CCT314H5,Institute of Communication and Culture
MAT136H5,Mathematical and Computational Sciences
LTL487H5,Language Studies
MUS306H1,Faculty of Music
FAS143H5,Visual Studies
SOCC23H3,Sociology (UTSC)
CSB497H1,Cell and Systems Biology
MGSC20H3,Management (UTSC)
APS530H1,Cross Disciplinary Programs Office
BIOD95H3,Biological Sciences (UTSC)
MAT337H1,Mathematics
HLTC42H3,Health and Society (UTSC)
SOC361H5,Sociology
ENV495H5,Geography, Geomatics and Environment
CIN403H5,Visual Studies
IDSB10H3,Centre for Critical Development Studies (UTSC)
LGGA75H3,Language Studies (UTSC)
FSL106H5,Language Studies
CHMB55H3,Dept. of Physical & Environmental Sci (UTSC)
VIS325H1,John H. Daniels Faculty of Architecture, Landscape, & Design
MGT260H5,Management
FSC316H5,Anthropology
LINC47H3,Language Studies (UTSC)
BIO405H5,Biology
MGT452H5,Management
ENG273H5,English and Drama
VPSB62H3,Dept. of Arts, Culture & Media (UTSC)
CIN309H5,Visual Studies
MGT421H5,Management
CLA365H5,Historical Studies
MSE332H1,Materials Science and Engineering
HMB322H1,Human Biology Program
FOR421H1,Cross Disciplinary Programs Office
CSC477H5,Mathematical and Computational Sciences
ENG314H5,English and Drama
JLP374H1,Linguistics
PHY205H1,Physics
MGT411H5,Management
NROC64H3,Psychology (UTSC)
LIN279Y5,Language Studies
BIOB90H3,Biological Sciences (UTSC)
MGEC32H3,Management (UTSC)
BIOC15H3,Biological Sciences (UTSC)
ANT499H5,Anthropology
EMU461H1,Faculty of Music
VPHC72H3,Dept. of Arts, Culture & Media (UTSC)
FRE272Y5,Language Studies
ENG316H5,English and Drama
UTM115H5,Institute for the Study of University Pedagogy
HISC01H3,Dept. of Historical & Cultural Studies (UTSC)
PHLC09H3,Philosophy (UTSC)
CSC207H1,Computer Science
GGR426H5,Geography, Geomatics and Environment
POL305Y5,Political Science
HISB30H3,Dept. of Historical & Cultural Studies (UTSC)
MAT135H5,Mathematical and Computational Sciences
INS302H1,Indigenous Studies Arts & Science
CHMB21H3,Dept. of Physical & Environmental Sci (UTSC)
GGR399Y5,Geography, Geomatics and Environment
CHI410H5,Language Studies
CCT461H5,Institute of Communication and Culture
MDSB10H3,Dept. of Arts, Culture & Media (UTSC)
MGT324H5,Management
ENV201H5,Geography, Geomatics and Environment
COPB12H3,Management (UTSC)
ANTD13H3,Anthropology (UTSC)
MGTA01H3,Management (UTSC)
CSC324H5,Mathematical and Computational Sciences
PHLD99H3,Philosophy (UTSC)
CCT286H5,Institute of Communication and Culture
STA398H5,Mathematical and Computational Sciences
LIN310H5,Language Studies
CHM444H5,Chemical and Physical Sciences
SOC224H5,Sociology
ANT216H5,Anthropology
ENGB06H3,English (UTSC)
MIN565H1,Civil and Mineral Engineering
RLG470H5,Historical Studies
ANT358H1,Anthropology
TMU404H1,Faculty of Music
GASB77H3,Dept. of Historical & Cultural Studies (UTSC)
MAT337H5,Mathematical and Computational Sciences
HLTC51H3,Health and Society (UTSC)
HISD09H3,Dept. of Historical & Cultural Studies (UTSC)
POLC36H3,Political Science (UTSC)
PSYD23H3,Psychology (UTSC)
EESB04H3,Dept. of Physical & Environmental Sci (UTSC)
MGFC20H3,Management (UTSC)
POLD87H3,Political Science (UTSC)
CCT431H5,Institute of Communication and Culture
MSE398Y1,Materials Science and Engineering
JOUA06H3,Dept. of Arts, Culture & Media (UTSC)
VIS330H1,John H. Daniels Faculty of Architecture, Landscape, & Design
MGAD65H3,Management (UTSC)
GGRB28H3,Human Geography (UTSC)
HLTD26H3,Health and Society (UTSC)
CCT404H5,Institute of Communication and Culture
CSC165H1,Computer Science
ECO428H1,Economics
ENG343H5,English and Drama
ECE367H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
ARC201H1,John H. Daniels Faculty of Architecture, Landscape, & Design
ECO313H1,Economics
COPC98H3,Dept. of Computer & Mathematical Sci (UTSC)
MSE297H1,Materials Science and Engineering
EAS394H1,East Asian Studies
FRE491H5,Language Studies
CHM345H5,Chemical and Physical Sciences
WRI375H5,Institute of Communication and Culture
LIN328H5,Language Studies
SOC346H5,Sociology
FREB50H3,Language Studies (UTSC)
PPGC67H3,Political Science (UTSC)
LGGC62H3,Language Studies (UTSC)
PSY399Y1,Psychology
PHYB57H3,Dept. of Physical & Environmental Sci (UTSC)
FSC361H5,Anthropology
PHLB81H3,Philosophy (UTSC)
CSC263H5,Mathematical and Computational Sciences
COPA95Y3,University of Toronto Scarborough
SOC391H5,Sociology
STAB57H3,Dept. of Computer & Mathematical Sci (UTSC)
DRS321H5,English and Drama
FRE343H5,French
OMU701Y1,Faculty of Music
ENV205H5,Geography, Geomatics and Environment
ENG289H5,English and Drama
STA302H5,Mathematical and Computational Sciences
FREA96H3,Language Studies (UTSC)
PSYD51H3,Psychology (UTSC)
OMU609H1,Faculty of Music
HLTC19H3,Health and Society (UTSC)
VPAA12H3,Dept. of Arts, Culture & Media (UTSC)
SOC445H5,Sociology
PSYC27H3,Psychology (UTSC)
ECO200Y5,Economics
MUZA61H3,Dept. of Arts, Culture & Media (UTSC)
MSE419H1,Materials Science and Engineering
PSY320H5,Psychology
GGR111H5,Geography, Geomatics and Environment
FSTD10H3,Dept. of Historical & Cultural Studies (UTSC)
SOC150H1,Sociology
WGS202H5,Historical Studies
POL317H5,Political Science
POLC91H3,Political Science (UTSC)
SOCD21H3,Sociology (UTSC)
MGSD24H3,Management (UTSC)
COPB53H3,Dept. of Computer & Mathematical Sci (UTSC)
CHE223H1,Chemical Engineering and Applied Chemistry
MAT389H1,Division of Engineering Science
IMI203H5,Institute for Management and Innovation
PHY180H1,Division of Engineering Science
CLA395H5,Historical Studies
SOCD11H3,Sociology (UTSC)
MIE563H1,Mechanical & Industrial Engineering
RLG374H5,Historical Studies
ENG385H5,English and Drama
HIS284H5,Historical Studies
POL201H1,Political Science
MAT388H5,Mathematical and Computational Sciences
HIS308H5,Historical Studies
CSB399Y1,Cell and Systems Biology
JMU200Y1,Faculty of Music
MIE469H1,Mechanical & Industrial Engineering
CCT225H5,Institute of Communication and Culture
CITC02H3,Human Geography (UTSC)
PSYC24H3,Psychology (UTSC)
HMB499Y1,Human Biology Program
HST250H1,University College
PMU264Y1,Faculty of Music
AER501H1,Division of Engineering Science
WSTD01H3,Dept. of Historical & Cultural Studies (UTSC)
AST215H5,Chemical and Physical Sciences
LGGC63H3,Language Studies (UTSC)
COPA88Y3,University of Toronto Scarborough
PMU440Y1,Faculty of Music
POL390H5,Political Science
MUZA80H3,Dept. of Arts, Culture & Media (UTSC)
NMC277H1,Near & Middle Eastern Civilizations
MAT344H5,Mathematical and Computational Sciences
POL218Y5,Political Science
GGR406H5,Geography, Geomatics and Environment
HIS420H5,Historical Studies
ANT313H5,Anthropology
BCH311H1,Biochemistry
ECE350H1,Division of Engineering Science
WGS420H5,Historical Studies
PMU376Y1,Faculty of Music
PSY308H1,Psychology
VPHA46H3,Dept. of Arts, Culture & Media (UTSC)
AST101H1,Astronomy and Astrophysics
PHLD87H3,Philosophy (UTSC)
PHL325H5,Philosophy
ECO209Y5,Economics
MDSC41H3,Dept. of Arts, Culture & Media (UTSC)
MMU100H1,Faculty of Music
HMB434H1,Human Biology Program
GGRC25H3,Human Geography (UTSC)
PHY351H5,Chemical and Physical Sciences
WRI490H5,Institute of Communication and Culture
SOC407H5,Sociology
HISC39H3,Dept. of Historical & Cultural Studies (UTSC)
ITA235H5,Language Studies
MGSC03H3,Management (UTSC)
CME368H1,Civil and Mineral Engineering
MGHD14H3,Management (UTSC)
BIOC63H3,Biological Sciences (UTSC)
HISD51H3,Dept. of Historical & Cultural Studies (UTSC)
MGT394H5,Management
TEP343H1,Inst for Studies in Transdisciplinary Engin Educ & Practice
VIS218H1,John H. Daniels Faculty of Architecture, Landscape, & Design
PHL235H5,Philosophy
WGS397H1,Women and Gender Studies Institute
PHY299Y5,Chemical and Physical Sciences
ANTB80H3,Anthropology (UTSC)
PSY384H5,Psychology
PSY220H1,Psychology
WRI227H5,Institute of Communication and Culture
SDS459Y1,Sexual Diversity Studies
THRD56H3,Dept. of Arts, Culture & Media (UTSC)
ENG392H5,English and Drama
POL447H1,Political Science
ENG140Y1,English
MIE566H1,Mechanical & Industrial Engineering
FRE442H5,Language Studies
MGEA02H3,Management (UTSC)
ANTB20H3,Anthropology (UTSC)
JMU484Y1,Faculty of Music
MIE376H1,Division of Engineering Science
MGM365H5,Management
FSL421Y1,French
HPS100H1,Inst. for the History & Philosophy of Science & Technology
CLA497Y5,Historical Studies
MATC90H3,Dept. of Computer & Mathematical Sci (UTSC)
CHMA11H3,Dept. of Physical & Environmental Sci (UTSC)
HISC04H3,Dept. of Historical & Cultural Studies (UTSC)
JMU104Y1,Faculty of Music
IDSC08H3,Centre for Critical Development Studies (UTSC)
ENG463H5,English and Drama
GGRC10H3,Human Geography (UTSC)
COPA79Y3,University of Toronto Scarborough
CCT308H5,Institute of Communication and Culture
CSCB07H3,Dept. of Computer & Mathematical Sci (UTSC)
CIV580H1,Civil and Mineral Engineering
POLC09H3,Political Science (UTSC)
MAT232H5,Mathematical and Computational Sciences
MGHD24H3,Management (UTSC)
JAV130H1,John H. Daniels Faculty of Architecture, Landscape, & Design
ARC387H1,John H. Daniels Faculty of Architecture, Landscape, & Design
GGR202H5,Geography, Geomatics and Environment
MGMC01H3,Management (UTSC)
PUN212Y5,Language Studies
WGS271Y1,Women and Gender Studies Institute
CIV440H1,Civil and Mineral Engineering
PSY327H5,Psychology
MIN351H1,Civil and Mineral Engineering
IMI202H5,Institute for Management and Innovation
FAH312H1,Art History
JOUC80H3,Dept. of Arts, Culture & Media (UTSC)
MGM364H5,Management
MDSB05H3,Dept. of Arts, Culture & Media (UTSC)
VIS203H1,John H. Daniels Faculty of Architecture, Landscape, & Design
ECO316H1,Economics
ROB521H1,Division of Engineering Science
CSC309H1,Computer Science
BIO374H5,Biology
CIN105Y1,Cinema Studies Institute
ENG215H1,English
PSYA02H3,Psychology (UTSC)
JAL253H5,Language Studies
WSTB13H3,Dept. of Historical & Cultural Studies (UTSC)
DRE200H5,English and Drama
MGED50H3,Management (UTSC)
PSY499H5,Psychology
RLG317H1,Department for the Study of Religion
POL369Y5,Political Science
CHE333H1,Chemical Engineering and Applied Chemistry
FAH327H1,Art History
WGS335H5,Historical Studies
MAT496H1,Mathematics
HLTC25H3,Health and Society (UTSC)
CCT224H5,Institute of Communication and Culture
PLID74H3,Language Studies (UTSC)
PHL347H5,Philosophy
POL203Y5,Political Science
OMU606Y1,Faculty of Music
PSY328H5,Psychology
PMU230Y1,Faculty of Music
PSY399H5,Psychology
SOC209H1,Sociology
SOC352H5,Sociology
CCT321H5,Institute of Communication and Culture
BIOB32H3,Biological Sciences (UTSC)
EMU370Y1,Faculty of Music
LIN102H5,Language Studies
STAB41H3,Dept. of Computer & Mathematical Sci (UTSC)
EAS110Y1,East Asian Studies
JOUC13H3,Dept. of Arts, Culture & Media (UTSC)
OMU503Y1,Faculty of Music
JEP356H5,Geography, Geomatics and Environment
ERS111H5,Chemical and Physical Sciences
PHLA11H3,Philosophy (UTSC)
ENGD28Y3,English (UTSC)
WGS337H5,Historical Studies
SMU401H1,Faculty of Music
ECTC61H3,Language Studies (UTSC)
HIS282H5,Historical Studies
HMU323H1,Faculty of Music
PHY255H5,Chemical and Physical Sciences
SOC311H1,Sociology
MGT330H5,Management
WGS301H5,Historical Studies
PSYD32H3,Psychology (UTSC)
MIE345H1,Mechanical & Industrial Engineering
MGT423H5,Management
MGT393H5,Management
EESD10Y3,Dept. of Physical & Environmental Sci (UTSC)
MGT363H5,Management
BIO203H5,Biology
ECE463H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
FSL305Y5,Language Studies
MIE312H1,Mechanical & Industrial Engineering
PHLC07H3,Philosophy (UTSC)
EDS250H5,Language Studies
SOC402H5,Sociology
ENGC13H3,English (UTSC)
MDSC80H3,Dept. of Arts, Culture & Media (UTSC)
CIN205H5,Visual Studies
SOC240H1,Sociology
MIE230H1,Mechanical & Industrial Engineering
ENGA10H3,English (UTSC)
GGR305H5,Geography, Geomatics and Environment
PSY355H5,Psychology
BIOB99H3,Biological Sciences (UTSC)
ARC383H1,John H. Daniels Faculty of Architecture, Landscape, & Design
TEP442H1,Inst for Studies in Transdisciplinary Engin Educ & Practice
CLA387H1,Classics
RLG370H5,Historical Studies
MAT315H5,Mathematical and Computational Sciences
ENGC07H3,English (UTSC)
MGD428H5,Institute of Communication and Culture
WRI483H5,Institute of Communication and Culture
PHY146H5,Chemical and Physical Sciences
SOCB47H3,Sociology (UTSC)
PHY100H1,Physics
BME395H1,Division of Engineering Science
ANTC15H3,Anthropology (UTSC)
CSC495H1,Computer Science
PSYD30H3,Psychology (UTSC)
ENGB28H3,English (UTSC)
CIN400H5,Visual Studies
SPA275H5,Language Studies
CCT385H5,Institute of Communication and Culture
ENGC31H3,English (UTSC)
HPS496H1,Inst. for the History & Philosophy of Science & Technology
ANT358H5,Anthropology
ENGC82H3,English (UTSC)
GASC41H3,Dept. of Historical & Cultural Studies (UTSC)
GGR461H5,Geography, Geomatics and Environment
MIE520H1,Mechanical & Industrial Engineering
ANT317H5,Anthropology
OMU722Y1,Faculty of Music
DRE420H5,English and Drama
WGS415H5,Historical Studies
CCT305H5,Institute of Communication and Culture
ENG239H5,English and Drama
MSE415H1,Materials Science and Engineering
CCT418H5,Institute of Communication and Culture
POL214H1,Political Science
FRED04H3,Language Studies (UTSC)
MGOC20H3,Management (UTSC)
MATD16H3,Dept. of Computer & Mathematical Sci (UTSC)
ROB501H1,Division of Engineering Science
ITA492H5,Language Studies
JMU492Y1,Faculty of Music
JOUC31H3,Dept. of Arts, Culture & Media (UTSC)
MGFC30H3,Management (UTSC)
ANTD32H3,Anthropology (UTSC)
PSY230H1,Psychology
FRE454H5,Language Studies
STA457H5,Mathematical and Computational Sciences
MUZC41H3,Dept. of Arts, Culture & Media (UTSC)
SOC433H5,Sociology
CSC209H5,Mathematical and Computational Sciences
PMU183Y1,Faculty of Music
EESD07H3,Dept. of Physical & Environmental Sci (UTSC)
CIV531H1,Civil and Mineral Engineering
BIO362H5,Biology
MATC34H3,Dept. of Computer & Mathematical Sci (UTSC)
BIO209H5,Biology
DRE360H5,English and Drama
FSC239Y5,Anthropology
JEP452H5,Geography, Geomatics and Environment
VPSB70H3,Dept. of Arts, Culture & Media (UTSC)
BIO409H5,Biology
STA437H5,Mathematical and Computational Sciences
IMM350H1,Immunology
ENGC90H3,English (UTSC)
PSY341H5,Psychology
CCT226H5,Institute of Communication and Culture
ECE552H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
PMA490Y1,Faculty of Music
PMU128H1,Faculty of Music
GGRC09H3,Human Geography (UTSC)
DRE405H5,English and Drama
MGT371H5,Management
ECO380H5,Economics
THRC50H3,Dept. of Arts, Culture & Media (UTSC)
MAT492H5,Mathematical and Computational Sciences
PSYB57H3,Psychology (UTSC)
FRE376H5,Language Studies
JRE420H1,Cross Disciplinary Programs Office
STA107H5,Mathematical and Computational Sciences
CSC420H5,Mathematical and Computational Sciences
ASTB23H3,Dept. of Physical & Environmental Sci (UTSC)
GGRC33H3,Human Geography (UTSC)
MGD426H5,Institute of Communication and Culture
MGT223H5,Management
PMDC43H3,Biological Sciences (UTSC)
BIO314H5,Biology
MIN329H1,Civil and Mineral Engineering
BIO376H5,Biology
PMA479Y1,Faculty of Music
ACT230H1,Statistical Sciences
BIOC62H3,Biological Sciences (UTSC)
ERS304H5,Chemical and Physical Sciences
MAT233H5,Mathematical and Computational Sciences
FCS292H1,French
SOCC61H3,Sociology (UTSC)
PSY328H1,Psychology
JMU210H1,Faculty of Music
JMU215H1,Faculty of Music
MGAD70H3,Management (UTSC)
LIN231H5,Language Studies
HISD36H3,Dept. of Historical & Cultural Studies (UTSC)
FSL405H5,Language Studies
PHL314H5,Philosophy
ARC451H1,John H. Daniels Faculty of Architecture, Landscape, & Design
ENG489Y5,English and Drama
MIE350H1,Mechanical & Industrial Engineering
ENV430H5,Geography, Geomatics and Environment
GRK212H5,Language Studies
ENG480H1,English
BIOB10H3,Biological Sciences (UTSC)
JMU285Y1,Faculty of Music
IDSB01H3,Centre for Critical Development Studies (UTSC)
PMU110Y1,Faculty of Music
ECE470H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
ENGC87H3,English (UTSC)
CLA390H5,Historical Studies
WSTC12H3,Dept. of Historical & Cultural Studies (UTSC)
VPHB77H3,Dept. of Arts, Culture & Media (UTSC)
GASD54H3,Dept. of Historical & Cultural Studies (UTSC)
ACT348H1,Statistical Sciences
DRS422H5,English and Drama
ARC453H1,John H. Daniels Faculty of Architecture, Landscape, & Design
SOCD40H3,Sociology (UTSC)
VPHB74H3,Dept. of Arts, Culture & Media (UTSC)
PMA430Y1,Faculty of Music
TMU105Y1,Faculty of Music
PHL273H1,Philosophy
VCC492H5,Visual Studies
CCT399Y5,Institute of Communication and Culture
IDSD14H3,Centre for Critical Development Studies (UTSC)
LIN205H5,Language Studies
PSY391H5,Psychology
CHM231H5,Chemical and Physical Sciences
POLC69H3,Political Science (UTSC)
ANT211H5,Anthropology
FAH465H5,Visual Studies
GGR318H5,Geography, Geomatics and Environment
PSY270H1,Psychology
CSC108H1,Computer Science
PMDC42Y3,Biological Sciences (UTSC)
FSC101H5,Anthropology
HIS498Y5,Historical Studies
GGR353H5,Geography, Geomatics and Environment
EEB397Y1,Ecology and Evolutionary Biology
ENV399Y5,Geography, Geomatics and Environment
MGTA02H3,Management (UTSC)
MAT296H1,Mathematics
MAT497H5,Mathematical and Computational Sciences
SOC370H1,Sociology
ANTC03H3,Anthropology (UTSC)
COPA42Y3,University of Toronto Scarborough
ENGC08H3,English (UTSC)
FAH335H1,Art History
NMC263H1,Near & Middle Eastern Civilizations
WSTD09H3,Dept. of Historical & Cultural Studies (UTSC)
CSC393H5,Mathematical and Computational Sciences
SOC339H5,Sociology
POL495Y1,Political Science
PSY354H5,Psychology
CIV575H1,Civil and Mineral Engineering
PSL299Y1,Physiology
BIO333H5,Biology
TRN305Y1,Trinity College
AER304H1,Division of Engineering Science
POLD52H3,Political Science (UTSC)
MGEC45H3,Management (UTSC)
MUZA67H3,Dept. of Arts, Culture & Media (UTSC)
ESC190H1,Division of Engineering Science
PSYC14H3,Psychology (UTSC)
MGEA05H3,Management (UTSC)
HISC55H3,Dept. of Historical & Cultural Studies (UTSC)
BIOD59H3,Biological Sciences (UTSC)
MAT224H5,Mathematical and Computational Sciences
TMU113H1,Faculty of Music
DRS426H5,English and Drama
MUZA66H3,Dept. of Arts, Culture & Media (UTSC)
PMU392Y1,Faculty of Music
RLGA01H3,Dept. of Historical & Cultural Studies (UTSC)
RLG340H5,Historical Studies
PMU395Y1,Faculty of Music
ERS399Y5,Chemical and Physical Sciences
CITD06H3,Human Geography (UTSC)
NROD98Y3,Psychology (UTSC)
SOC205H5,Sociology
GASC57H3,Dept. of Historical & Cultural Studies (UTSC)
ERS404H5,Chemical and Physical Sciences
CSC409H5,Mathematical and Computational Sciences
HIS271H5,Historical Studies
LTL486H5,Language Studies
THRA11H3,Dept. of Arts, Culture & Media (UTSC)
WRI360H5,Institute of Communication and Culture
CSCD43H3,Dept. of Computer & Mathematical Sci (UTSC)
ARC452H1,John H. Daniels Faculty of Architecture, Landscape, & Design
HMU435H1,Faculty of Music
CDPD00H3,University of Toronto Scarborough
MAT231H1,Mechanical & Industrial Engineering
PMU494Y1,Faculty of Music
ECE324H1,Division of Engineering Science
PMU415Y1,Faculty of Music
NEW491H1,New College
PMU299Y1,Faculty of Music
CLA303H5,Historical Studies
ACT245H1,Statistical Sciences
PHLD09H3,Philosophy (UTSC)
PMU445Y1,Faculty of Music
ANT418H5,Anthropology
HSC405H5,Biology
FREA01H3,Language Studies (UTSC)
FRE417H5,Language Studies
FREC46H3,Language Studies (UTSC)
MGID79H3,Management (UTSC)
MGEC71H3,Management (UTSC)
SOC463H5,Sociology
WRI370H5,Institute of Communication and Culture
WRI340H5,Institute of Communication and Culture
SOCC27H3,Sociology (UTSC)
THRD55H3,Dept. of Arts, Culture & Media (UTSC)
RLG207H5,Historical Studies
FAH295H5,Visual Studies
CLA301H5,Historical Studies
BIO378H5,Biology
LGGB61H3,Language Studies (UTSC)
ANT354H5,Anthropology
HLTD21H3,Health and Society (UTSC)
SOC486H1,Sociology
ANTB14H3,Anthropology (UTSC)
ARC363Y1,John H. Daniels Faculty of Architecture, Landscape, & Design
FSC360H5,Anthropology
PLIC55H3,Language Studies (UTSC)
FAH102H1,Art History
ECO358H5,Economics
STAD80H3,Dept. of Computer & Mathematical Sci (UTSC)
ANT355H5,Anthropology
TEP281H1,Inst for Studies in Transdisciplinary Engin Educ & Practice
EESD15H3,Dept. of Physical & Environmental Sci (UTSC)
STAA57H3,Dept. of Computer & Mathematical Sci (UTSC)
RLG378H5,Historical Studies
CSCC10H3,Dept. of Computer & Mathematical Sci (UTSC)
POL208H1,Political Science
PSYC19H3,Psychology (UTSC)
PMU085H1,Faculty of Music
PHLB06H3,Philosophy (UTSC)
MGAC50H3,Management (UTSC)
PSY329H1,Psychology
HMU499H1,Faculty of Music
ESC180H1,Division of Engineering Science
MGT455H5,Management
HMB443H1,Human Biology Program
CCT384H5,Institute of Communication and Culture
ENGC79H3,English (UTSC)
HIS398H5,Historical Studies
BIO324H5,Biology
WGS370H5,Historical Studies
MGAC10H3,Management (UTSC)
MGT150H5,Management
LIN101H5,Language Studies
NEW280Y1,New College
FSC220H5,Anthropology
OMU709H1,Faculty of Music
ANT462H5,Anthropology
POL440Y5,Political Science
PCL474Y1,Pharmacology
MAT257Y5,Mathematical and Computational Sciences
PSYD33H3,Psychology (UTSC)
PSY319H5,Psychology
PLIC24H3,Language Studies (UTSC)
CCT202H5,Institute of Communication and Culture
RSM430H1,Rotman Commerce
CIN360H1,Cinema Studies Institute
MIE253H1,Mechanical & Industrial Engineering
CITC14H3,Human Geography (UTSC)
VIS208H1,John H. Daniels Faculty of Architecture, Landscape, & Design
ANTC52H3,Anthropology (UTSC)
BME396H1,Division of Engineering Science
MAT134H5,Mathematical and Computational Sciences
MGT443H5,Management
MGT429H5,Management
BIO331H5,Biology
STAC50H3,Dept. of Computer & Mathematical Sci (UTSC)
SOC420H5,Sociology
HISB12H3,Dept. of Historical & Cultural Studies (UTSC)
MAT334H5,Mathematical and Computational Sciences
ESS410H1,Earth Sciences
WRI173H5,Institute of Communication and Culture
DRM286H1,Centre for Drama, Theatre and Performance Studies
ECE318H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
TMU310Y1,Faculty of Music
ECE335H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
